transaction_id,amount,recovery_probability,retry_count,ai_decision,expected_recovery
TXN00569,2499,75.0,3,STOP,1874.25
TXN00570,2499,16.0,3,STOP,399.84
TXN00571,299,88.0,3,STOP,263.12
TXN00572,199,97.0,0,RETRY,193.03
TXN00573,499,17.0,1,STOP,84.83
TXN00574,4999,10.0,2,STOP,499.9
TXN00575,2499,85.0,0,RETRY,2124.15
TXN00576,799,32.0,1,STOP,255.68
TXN00577,999,76.0,2,STOP,759.24
TXN00578,1499,78.0,1,RETRY,1169.22
TXN00579,999,30.0,2,STOP,299.7
TXN00580,299,89.58333333333334,3,STOP,267.8541666666667
TXN00581,999,10.0,3,STOP,99.9
TXN00582,999,84.0,3,STOP,839.16
TXN00583,299,52.0,2,STOP,155.48
TXN00584,999,86.0,3,STOP,859.14
TXN00585,199,65.0,3,STOP,129.35
TXN00586,2499,85.0,2,STOP,2124.15
TXN00587,1999,88.0,1,RETRY,1759.12
TXN00588,199,80.0,2,STOP,159.2
TXN00589,799,91.0,1,RETRY,727.09
TXN00590,199,66.0,0,PAYMENT LINK,131.34
TXN00591,1999,77.0,3,STOP,1539.23
TXN00592,1499,23.0,0,STOP,344.77
TXN00593,1999,28.000000000000004,0,STOP,559.72
TXN00594,4999,99.0,2,STOP,4949.01
TXN00595,199,66.0,0,PAYMENT LINK,131.34
TXN00596,799,28.999999999999996,1,STOP,231.70999999999995
TXN00597,1499,55.88333333333334,1,PAYMENT LINK,837.6911666666668
TXN00598,999,84.33333333333333,2,STOP,842.49
TXN00599,799,68.0,1,PAYMENT LINK,543.32
TXN00600,799,25.0,1,STOP,199.75
TXN00601,999,93.0,0,RETRY,929.07
TXN00602,1499,28.000000000000004,1,STOP,419.7200000000001
TXN00603,1499,64.5,3,STOP,966.855
TXN00604,9999,90.66666666666667,1,RETRY,9065.76
TXN00605,199,14.000000000000002,2,STOP,27.860000000000003
TXN00606,799,32.0,2,STOP,255.68
TXN00607,1499,5.0,1,STOP,74.95
TXN00608,799,20.0,0,STOP,159.8
TXN00609,1999,85.0,1,RETRY,1699.15
TXN00610,9999,16.5,3,STOP,1649.835
TXN00611,199,22.0,3,STOP,43.78
TXN00612,199,90.0,3,STOP,179.1
TXN00613,9999,19.0,0,STOP,1899.81
TXN00614,4999,73.0,3,STOP,3649.27
TXN00615,1999,26.0,3,STOP,519.74
TXN00616,1999,78.0,3,STOP,1559.22
TXN00617,1499,78.66666666666666,1,RETRY,1179.2133333333331
TXN00618,2499,14.000000000000002,2,STOP,349.86000000000007
TXN00619,199,92.0,0,RETRY,183.08
TXN00620,499,25.0,1,STOP,124.75
TXN00621,199,17.0,2,STOP,33.83
TXN00622,4999,60.0,3,STOP,2999.4
TXN00623,1499,13.0,2,STOP,194.87
TXN00624,299,86.0,2,STOP,257.14
TXN00625,799,46.0,2,STOP,367.54
TXN00626,199,85.0,2,STOP,169.15
TXN00627,1999,68.53333333333333,1,PAYMENT LINK,1369.9813333333334
TXN00628,2499,10.0,1,STOP,249.9
TXN00629,299,27.0,0,STOP,80.73
TXN00630,299,94.0,2,STOP,281.06
TXN00631,499,25.0,2,STOP,124.75
TXN00632,2499,18.0,3,STOP,449.82
TXN00633,4999,94.0,1,RETRY,4699.06
TXN00634,499,97.0,3,STOP,484.03
TXN00635,1499,84.0,1,RETRY,1259.16
TXN00636,9999,78.33333333333334,1,RETRY,7832.550000000001
TXN00637,1999,76.33333333333334,2,STOP,1525.9033333333334
TXN00638,2499,76.0,3,STOP,1899.24
TXN00639,9999,92.0,1,RETRY,9199.08
TXN00640,999,86.0,1,RETRY,859.14
TXN00641,799,87.5,1,RETRY,699.125
TXN00642,1499,86.33333333333333,0,RETRY,1294.1366666666665
TXN00643,2499,78.0,3,STOP,1949.22
TXN00644,499,30.0,3,STOP,149.7
TXN00645,4999,48.516666666666666,2,STOP,2425.3481666666667
TXN00646,9999,94.0,0,RETRY,9399.06
TXN00647,9999,20.0,0,STOP,1999.8
TXN00648,299,80.0,2,STOP,239.2
TXN00649,9999,20.0,1,STOP,1999.8
TXN00650,1999,90.0,0,RETRY,1799.1
TXN00651,799,83.0,0,RETRY,663.17
TXN00652,4999,90.0,2,STOP,4499.1
TXN00653,2499,85.0,1,RETRY,2124.15
TXN00654,999,49.0,2,STOP,489.51
TXN00655,2499,86.0,1,RETRY,2149.14
TXN00656,2499,70.0,0,PAYMENT LINK,1749.3
TXN00657,799,82.0,2,STOP,655.18
TXN00658,299,88.0,3,STOP,263.12
TXN00659,499,38.0,2,STOP,189.62
TXN00660,499,84.0,3,STOP,419.16
TXN00661,1999,95.0,0,RETRY,1899.05
TXN00662,2499,79.0,0,RETRY,1974.21
TXN00663,999,94.0,0,RETRY,939.06
TXN00664,299,19.0,1,STOP,56.81
TXN00665,799,9.0,2,STOP,71.91
TXN00666,299,84.0,0,RETRY,251.16
TXN00667,9999,30.0,2,STOP,2999.7
TXN00668,199,82.0,2,STOP,163.18
TXN00669,799,56.99999999999999,2,STOP,455.42999999999995
TXN00670,999,89.0,2,STOP,889.11
TXN00671,9999,65.0,0,PAYMENT LINK,6499.35
TXN00672,1499,78.0,3,STOP,1169.22
TXN00673,799,30.0,3,STOP,239.7
TXN00674,4999,93.0,2,STOP,4649.07
TXN00675,199,92.0,3,STOP,183.08
TXN00676,1999,81.0,3,STOP,1619.19
TXN00677,9999,30.0,0,STOP,2999.7
TXN00678,9999,64.0,2,STOP,6399.36
TXN00679,1999,8.0,2,STOP,159.92
TXN00680,999,99.0,0,RETRY,989.01
TXN00681,999,94.0,1,RETRY,939.06
TXN00682,799,82.0,0,RETRY,655.18
TXN00683,499,27.0,3,STOP,134.73
TXN00684,499,36.0,2,STOP,179.64
TXN00685,2499,92.0,1,RETRY,2299.08
TXN00686,1499,95.66666666666666,3,STOP,1434.043333333333
TXN00687,4999,9.0,2,STOP,449.91
TXN00688,2499,18.0,1,STOP,449.82
TXN00689,799,86.0,2,STOP,687.14
TXN00690,9999,27.0,1,STOP,2699.73
TXN00691,4999,8.0,1,STOP,399.92
TXN00692,1999,51.0,0,PAYMENT LINK,1019.49
TXN00693,4999,94.0,1,RETRY,4699.06
TXN00694,199,65.0,2,STOP,129.35
TXN00695,499,27.0,0,STOP,134.73
TXN00696,1499,68.0,0,PAYMENT LINK,1019.32
TXN00697,499,80.0,1,RETRY,399.2
TXN00698,1499,18.5,3,STOP,277.315
TXN00699,9999,66.33333333333334,3,STOP,6632.670000000001
TXN00700,999,99.0,1,RETRY,989.01
TXN00701,999,92.0,2,STOP,919.08
TXN00702,799,35.0,0,STOP,279.65
TXN00703,999,77.0,2,STOP,769.23
TXN00704,799,90.0,2,STOP,719.1
TXN00705,1499,19.0,2,STOP,284.81
TXN00706,199,87.0,2,STOP,173.13
TXN00707,9999,13.0,3,STOP,1299.87
TXN00708,199,26.0,2,STOP,51.74
TXN00709,1999,26.0,1,STOP,519.74
TXN00710,1999,95.0,0,RETRY,1899.05
TXN00711,799,13.5,3,STOP,107.865
TXN00712,2499,28.000000000000004,2,STOP,699.7200000000001
TXN00713,499,78.0,3,STOP,389.22
TXN00714,999,89.0,3,STOP,889.11
TXN00715,2499,100.0,0,RETRY,2499.0
TXN00716,199,5.0,3,STOP,9.95
TXN00717,4999,28.999999999999996,1,STOP,1449.7099999999998
TXN00718,2499,11.0,0,STOP,274.89
TXN00719,1499,21.0,0,STOP,314.79
TXN00720,1499,75.0,1,RETRY,1124.25
TXN00721,2499,76.66666666666666,3,STOP,1915.8999999999996
TXN00722,1999,46.0,3,STOP,919.54
TXN00723,999,34.0,1,STOP,339.66
TXN00724,299,92.0,0,RETRY,275.08
TXN00725,9999,57.99999999999999,0,PAYMENT LINK,5799.419999999999
TXN00726,1999,17.0,3,STOP,339.83
TXN00727,499,89.06666666666666,1,RETRY,444.44266666666664
TXN00728,499,19.0,1,STOP,94.81
TXN00729,1499,85.0,0,RETRY,1274.15
TXN00730,2499,93.0,0,RETRY,2324.07
TXN00731,499,91.0,0,RETRY,454.09
TXN00732,2499,66.41666666666666,0,PAYMENT LINK,1659.7524999999996
TXN00733,1999,88.0,2,STOP,1759.12
TXN00734,199,23.0,3,STOP,45.77
TXN00735,499,60.0,2,STOP,299.4
TXN00736,1999,25.0,1,STOP,499.75
TXN00737,199,22.0,2,STOP,43.78
TXN00738,499,24.0,0,STOP,119.76
TXN00739,199,77.0,2,STOP,153.23
TXN00740,299,13.0,1,STOP,38.87
TXN00741,799,98.0,0,RETRY,783.02
TXN00742,499,95.0,0,RETRY,474.05
TXN00743,1999,60.0,2,STOP,1199.4
TXN00744,9999,80.0,1,RETRY,7999.2
TXN00745,999,33.0,0,STOP,329.67
TXN00746,1499,79.0,0,RETRY,1184.21
TXN00747,1999,72.0,0,PAYMENT LINK,1439.28
TXN00748,499,24.0,2,STOP,119.76
TXN00749,499,9.0,0,STOP,44.91
TXN00750,4999,21.5,2,STOP,1074.785
TXN00751,1999,95.0,1,RETRY,1899.05
TXN00752,999,53.0,2,STOP,529.47
TXN00753,299,86.6,1,RETRY,258.93399999999997
TXN00754,2499,28.000000000000004,2,STOP,699.7200000000001
TXN00755,9999,9.0,3,STOP,899.91
TXN00756,299,11.0,1,STOP,32.89
TXN00757,999,76.33333333333334,0,RETRY,762.5700000000002
TXN00758,2499,93.0,1,RETRY,2324.07
TXN00759,4999,85.0,1,RETRY,4249.15
TXN00760,299,65.0,0,PAYMENT LINK,194.35
TXN00761,1999,97.0,2,STOP,1939.03
TXN00762,499,77.0,1,RETRY,384.23
TXN00763,199,33.0,2,STOP,65.67
TXN00764,1999,100.0,0,RETRY,1999.0
TXN00765,1999,86.0,3,STOP,1719.14
TXN00766,1999,39.0,1,STOP,779.61
TXN00767,9999,32.0,2,STOP,3199.68
TXN00768,9999,20.833333333333336,3,STOP,2083.1250000000005
TXN00769,799,19.0,2,STOP,151.81
TXN00770,9999,50.88333333333333,0,PAYMENT LINK,5087.8245
TXN00771,499,92.0,0,RETRY,459.08
TXN00772,199,85.0,1,RETRY,169.15
TXN00773,4999,24.0,0,STOP,1199.76
TXN00774,1999,85.0,1,RETRY,1699.15
TXN00775,199,81.0,3,STOP,161.19
TXN00776,199,83.0,0,RETRY,165.17
TXN00777,1499,78.0,2,STOP,1169.22
TXN00778,2499,88.0,0,RETRY,2199.12
TXN00779,1999,36.0,1,STOP,719.64
TXN00780,1999,90.0,2,STOP,1799.1
TXN00781,499,92.0,1,RETRY,459.08
TXN00782,1999,87.0,1,RETRY,1739.13
TXN00783,999,49.9,1,PAYMENT LINK,498.501
TXN00784,9999,23.0,2,STOP,2299.77
TXN00785,1999,77.86666666666667,3,STOP,1556.5546666666667
TXN00786,199,92.0,1,RETRY,183.08
TXN00787,499,99.0,0,RETRY,494.01
TXN00788,999,48.0,3,STOP,479.52
TXN00789,499,75.0,1,RETRY,374.25
TXN00790,299,20.0,0,STOP,59.8
TXN00791,4999,31.0,1,STOP,1549.69
TXN00792,1999,70.0,2,STOP,1399.3
TXN00793,1499,77.0,2,STOP,1154.23
TXN00794,199,98.0,0,RETRY,195.02
TXN00795,1999,56.00000000000001,2,STOP,1119.44
TXN00796,999,92.0,0,RETRY,919.08
TXN00797,999,14.000000000000002,1,STOP,139.86
TXN00798,9999,23.0,1,STOP,2299.77
TXN00799,299,84.0,3,STOP,251.16
TXN00800,1999,19.666666666666664,3,STOP,393.13666666666666
TXN00801,499,72.0,0,PAYMENT LINK,359.28
TXN00802,299,95.0,1,RETRY,284.05
TXN00803,199,46.0,0,PAYMENT LINK,91.54
TXN00804,9999,74.0,0,PAYMENT LINK,7399.26
TXN00805,2499,37.0,2,STOP,924.63
TXN00806,799,53.0,3,STOP,423.47
TXN00807,9999,87.0,3,STOP,8699.13
TXN00808,799,83.0,2,STOP,663.17
TXN00809,499,76.0,1,RETRY,379.24
TXN00810,799,75.0,1,RETRY,599.25
TXN00811,299,87.0,0,RETRY,260.13
TXN00812,1499,85.0,2,STOP,1274.15
TXN00813,299,38.0,3,STOP,113.62
TXN00814,2499,93.0,1,RETRY,2324.07
TXN00815,499,76.0,1,RETRY,379.24
TXN00816,9999,86.0,3,STOP,8599.14
TXN00817,2499,84.0,0,RETRY,2099.16
TXN00818,1499,30.5,0,STOP,457.195
TXN00819,499,81.0,3,STOP,404.19
TXN00820,199,94.0,2,STOP,187.06
TXN00821,1999,93.0,3,STOP,1859.07
TXN00822,9999,28.000000000000004,0,STOP,2799.7200000000007
TXN00823,299,20.0,1,STOP,59.8
TXN00824,299,94.0,1,RETRY,281.06
TXN00825,199,90.0,1,RETRY,179.1
TXN00826,299,97.0,0,RETRY,290.03
TXN00827,4999,15.0,2,STOP,749.85
TXN00828,4999,83.0,3,STOP,4149.17
TXN00829,1499,89.0,0,RETRY,1334.11
TXN00830,4999,62.0,1,PAYMENT LINK,3099.38
TXN00831,9999,100.0,1,RETRY,9999.0
TXN00832,1999,76.0,3,STOP,1519.24
TXN00833,199,93.0,0,RETRY,185.07
TXN00834,499,70.0,1,PAYMENT LINK,349.3
TXN00835,199,71.0,1,PAYMENT LINK,141.29
TXN00836,799,22.0,1,STOP,175.78
TXN00837,799,75.0,0,RETRY,599.25
TXN00838,1999,93.0,0,RETRY,1859.07
TXN00839,1999,90.0,2,STOP,1799.1
TXN00840,1499,83.0,1,RETRY,1244.17
TXN00841,499,17.0,2,STOP,84.83
TXN00842,9999,51.0,1,PAYMENT LINK,5099.49
TXN00843,1999,54.8888888888889,1,PAYMENT LINK,1097.228888888889
TXN00844,9999,16.333333333333336,3,STOP,1633.1700000000003
TXN00845,199,97.0,0,RETRY,193.03
TXN00846,999,19.0,2,STOP,189.81
TXN00847,299,96.0,0,RETRY,287.04
TXN00848,499,30.0,1,STOP,149.7
TXN00849,999,91.0,2,STOP,909.09
TXN00850,2499,21.0,3,STOP,524.79
TXN00851,1499,88.0,1,RETRY,1319.12
TXN00852,2499,92.0,2,STOP,2299.08
TXN00853,4999,17.0,1,STOP,849.83
TXN00854,999,75.0,0,RETRY,749.25
TXN00855,999,25.0,2,STOP,249.75
TXN00856,1999,95.0,0,RETRY,1899.05
TXN00857,4999,63.0,2,STOP,3149.37
TXN00858,1999,100.0,0,RETRY,1999.0
TXN00859,2499,91.0,0,RETRY,2274.09
TXN00860,799,97.0,2,STOP,775.03
TXN00861,1499,15.0,2,STOP,224.85
TXN00862,2499,96.0,0,RETRY,2399.04
TXN00863,199,21.0,1,STOP,41.79
TXN00864,199,85.0,1,RETRY,169.15
TXN00865,999,21.0,1,STOP,209.79
TXN00866,299,10.0,3,STOP,29.9
TXN00867,9999,82.25,0,RETRY,8224.1775
TXN00868,999,63.5,3,STOP,634.365
TXN00869,4999,79.0,2,STOP,3949.21
TXN00870,499,76.0,3,STOP,379.24
TXN00871,2499,22.0,3,STOP,549.78
TXN00872,999,24.0,3,STOP,239.76
TXN00873,1499,5.0,3,STOP,74.95
TXN00874,1999,86.0,1,RETRY,1719.14
TXN00875,199,23.0,0,STOP,45.77
TXN00876,2499,71.0,0,PAYMENT LINK,1774.29
TXN00877,499,28.000000000000004,1,STOP,139.72000000000003
TXN00878,799,46.0,2,STOP,367.54
TXN00879,999,89.0,0,RETRY,889.11
TXN00880,1999,28.000000000000004,2,STOP,559.72
TXN00881,1499,30.0,0,STOP,449.7
TXN00882,499,73.0,3,STOP,364.27
TXN00883,299,85.0,3,STOP,254.15
TXN00884,4999,94.0,3,STOP,4699.06
TXN00885,4999,11.833333333333332,0,STOP,591.5483333333333
TXN00886,1999,86.0,0,RETRY,1719.14
TXN00887,799,73.0,1,PAYMENT LINK,583.27
TXN00888,1999,28.833333333333332,1,STOP,576.3783333333333
TXN00889,199,18.0,3,STOP,35.82
TXN00890,799,79.0,2,STOP,631.21
TXN00891,499,74.0,3,STOP,369.26
TXN00892,499,11.0,0,STOP,54.89
TXN00893,4999,86.0,1,RETRY,4299.14
TXN00894,299,89.0,1,RETRY,266.11
TXN00895,4999,32.0,0,STOP,1599.68
TXN00896,4999,90.0,3,STOP,4499.1
TXN00897,4999,34.0,1,STOP,1699.66
TXN00898,1999,68.0,2,STOP,1359.32
TXN00899,799,89.0,0,RETRY,711.11
TXN00900,1999,19.0,2,STOP,379.81
TXN00901,999,85.0,1,RETRY,849.15
TXN00902,4999,88.0,0,RETRY,4399.12
TXN00903,9999,86.0,2,STOP,8599.14
TXN00904,1999,13.0,2,STOP,259.87
TXN00905,4999,16.0,0,STOP,799.84
TXN00906,299,77.0,2,STOP,230.23
TXN00907,199,16.0,3,STOP,31.84
TXN00908,4999,79.66666666666666,1,RETRY,3982.5366666666664
TXN00909,299,96.0,0,RETRY,287.04
TXN00910,499,25.0,3,STOP,124.75
TXN00911,9999,93.0,1,RETRY,9299.07
TXN00912,1999,49.0,3,STOP,979.51
TXN00913,1499,24.0,3,STOP,359.76
TXN00914,799,93.0,3,STOP,743.07
TXN00915,4999,17.0,2,STOP,849.83
TXN00916,299,41.0,3,STOP,122.59
TXN00917,799,83.0,2,STOP,663.17
TXN00918,4999,18.0,2,STOP,899.82
TXN00919,2499,18.166666666666668,3,STOP,453.985
TXN00920,4999,78.0,3,STOP,3899.22
TXN00921,9999,95.0,0,RETRY,9499.05
TXN00922,2499,88.0,1,RETRY,2199.12
TXN00923,999,84.0,0,RETRY,839.16
TXN00924,999,17.0,2,STOP,169.83
TXN00925,1999,100.0,0,RETRY,1999.0
TXN00926,1499,92.0,2,STOP,1379.08
TXN00927,9999,52.0,0,PAYMENT LINK,5199.48
TXN00928,4999,76.0,0,RETRY,3799.24
TXN00929,499,84.0,0,RETRY,419.16
TXN00930,999,86.0,2,STOP,859.14
TXN00931,299,85.7,2,STOP,256.243
TXN00932,999,30.0,2,STOP,299.7
TXN00933,4999,82.0,2,STOP,4099.18
TXN00934,1499,87.0,3,STOP,1304.13
TXN00935,1499,92.0,0,RETRY,1379.08
TXN00936,9999,21.0,2,STOP,2099.79
TXN00937,199,76.0,1,RETRY,151.24
TXN00938,1999,90.6,1,RETRY,1811.094
TXN00939,499,96.0,3,STOP,479.04
TXN00940,1999,89.0,0,RETRY,1779.11
TXN00941,2499,76.0,2,STOP,1899.24
TXN00942,999,78.0,0,RETRY,779.22
TXN00943,9999,31.0,0,STOP,3099.69
TXN00944,299,89.0,2,STOP,266.11
TXN00945,499,38.0,3,STOP,189.62
TXN00946,1499,94.0,1,RETRY,1409.06
TXN00947,299,17.0,2,STOP,50.83
TXN00948,4999,79.0,3,STOP,3949.21
TXN00949,499,24.0,1,STOP,119.76
TXN00950,999,68.0,1,PAYMENT LINK,679.32
TXN00951,299,91.0,3,STOP,272.09
TXN00952,2499,99.0,0,RETRY,2474.01
TXN00953,1499,74.0,0,PAYMENT LINK,1109.26
TXN00954,199,24.0,1,STOP,47.76
TXN00955,299,71.0,2,STOP,212.29
TXN00956,799,19.5,0,STOP,155.805
TXN00957,799,81.0,3,STOP,647.19
TXN00958,999,23.0,3,STOP,229.77
TXN00959,199,92.0,0,RETRY,183.08
TXN00960,4999,27.0,3,STOP,1349.73
TXN00961,2499,88.0,2,STOP,2199.12
TXN00962,999,95.0,0,RETRY,949.05
TXN00963,4999,24.0,0,STOP,1199.76
TXN00964,999,20.333333333333332,0,STOP,203.13
TXN00965,299,47.0,0,PAYMENT LINK,140.53
TXN00966,799,93.0,0,RETRY,743.07
TXN00967,1999,91.0,2,STOP,1819.09
TXN00968,199,12.0,0,STOP,23.88
TXN00969,499,34.0,3,STOP,169.66
TXN00970,4999,61.0,2,STOP,3049.39
TXN00971,299,22.0,1,STOP,65.78
TXN00972,9999,19.0,3,STOP,1899.81
TXN00973,4999,79.0,3,STOP,3949.21
TXN00974,299,83.0,3,STOP,248.17
TXN00975,2499,87.0,2,STOP,2174.13
TXN00976,9999,71.0,1,PAYMENT LINK,7099.29
TXN00977,499,82.0,1,RETRY,409.18
TXN00978,299,15.0,2,STOP,44.85
TXN00979,1999,87.0,1,RETRY,1739.13
TXN00980,1999,82.4,3,STOP,1647.1760000000002
TXN00981,9999,14.000000000000002,3,STOP,1399.8600000000004
TXN00982,499,6.0,1,STOP,29.94
TXN00983,199,79.0,2,STOP,157.21
TXN00984,1499,92.33333333333333,0,RETRY,1384.0766666666666
TXN00985,1999,70.0,1,PAYMENT LINK,1399.3
TXN00986,2499,84.25,1,RETRY,2105.4075
TXN00987,799,98.0,0,RETRY,783.02
TXN00988,799,19.0,3,STOP,151.81
TXN00989,2499,20.0,2,STOP,499.8
TXN00990,199,90.0,0,RETRY,179.1
TXN00991,799,96.0,1,RETRY,767.04
TXN00992,9999,23.0,0,STOP,2299.77
TXN00993,199,100.0,0,RETRY,199.0
TXN00994,9999,59.0,1,PAYMENT LINK,5899.41
TXN00995,2499,28.000000000000004,3,STOP,699.7200000000001
TXN00996,999,27.0,3,STOP,269.73
TXN00997,299,85.0,2,STOP,254.15
TXN00998,9999,92.0,3,STOP,9199.08
TXN00999,499,75.0,3,STOP,374.25
TXN01000,1999,86.0,1,RETRY,1719.14
TXN01001,999,88.0,1,RETRY,879.12
TXN01002,1999,59.0,2,STOP,1179.41
TXN01003,1999,86.0,0,RETRY,1719.14
TXN01004,199,28.999999999999996,1,STOP,57.709999999999994
TXN01005,799,7.000000000000001,0,STOP,55.93000000000001
TXN01006,4999,87.0,3,STOP,4349.13
TXN01007,4999,94.0,2,STOP,4699.06
TXN01008,9999,30.0,2,STOP,2999.7
TXN01009,1499,18.0,0,STOP,269.82
TXN01010,299,92.0,1,RETRY,275.08
TXN01011,1499,51.5,0,PAYMENT LINK,771.985
TXN01012,1999,70.0,2,STOP,1399.3
TXN01013,2499,97.0,0,RETRY,2424.03
TXN01014,9999,89.2,2,STOP,8919.108
TXN01015,799,7.000000000000001,2,STOP,55.93000000000001
TXN01016,1499,83.0,1,RETRY,1244.17
TXN01017,1999,28.000000000000004,0,STOP,559.72
TXN01018,499,20.0,3,STOP,99.8
TXN01019,4999,60.0,1,PAYMENT LINK,2999.4
TXN01020,9999,51.56666666666666,3,STOP,5156.151
TXN01021,9999,45.0,3,STOP,4499.55
TXN01022,9999,93.0,0,RETRY,9299.07
TXN01023,2499,90.0,2,STOP,2249.1
TXN01024,199,99.0,0,RETRY,197.01
TXN01025,799,31.0,3,STOP,247.69
TXN01026,499,33.0,1,STOP,164.67
TXN01027,499,94.0,0,RETRY,469.06
TXN01028,299,88.0,1,RETRY,263.12
TXN01029,299,18.0,1,STOP,53.82
TXN01030,199,75.0,3,STOP,149.25
TXN01031,9999,94.0,2,STOP,9399.06
TXN01032,2499,28.000000000000004,2,STOP,699.7200000000001
TXN01033,999,56.99999999999999,2,STOP,569.43
TXN01034,199,80.0,2,STOP,159.2
TXN01035,199,82.0,0,RETRY,163.18
TXN01036,999,85.0,3,STOP,849.15
TXN01037,199,81.0,3,STOP,161.19
TXN01038,799,19.0,1,STOP,151.81
TXN01039,999,39.0,2,STOP,389.61
TXN01040,1999,21.0,2,STOP,419.79
TXN01041,499,85.0,3,STOP,424.15
TXN01042,799,70.0,2,STOP,559.3
TXN01043,199,21.0,1,STOP,41.79
TXN01044,199,71.0,2,STOP,141.29
TXN01045,4999,45.58333333333333,3,STOP,2278.710833333333
TXN01046,299,17.0,1,STOP,50.83
TXN01047,499,13.0,3,STOP,64.87
TXN01048,9999,43.0,1,PAYMENT LINK,4299.57
TXN01049,999,18.0,3,STOP,179.82
TXN01050,9999,81.0,2,STOP,8099.19
TXN01051,299,10.0,3,STOP,29.9
TXN01052,4999,84.0,2,STOP,4199.16
TXN01053,199,74.9,1,PAYMENT LINK,149.05100000000002
TXN01054,499,94.0,1,RETRY,469.06
TXN01055,799,16.0,1,STOP,127.84
TXN01056,1499,30.0,0,STOP,449.7
TXN01057,9999,46.333333333333336,1,PAYMENT LINK,4632.87
TXN01058,4999,90.0,0,RETRY,4499.1
TXN01059,1999,30.5,1,STOP,609.695
TXN01060,299,88.0,1,RETRY,263.12
TXN01061,799,93.0,2,STOP,743.07
TXN01062,999,31.0,2,STOP,309.69
TXN01063,9999,23.0,1,STOP,2299.77
TXN01064,799,73.0,2,STOP,583.27
TXN01065,1499,92.0,1,RETRY,1379.08
TXN01066,1999,8.0,2,STOP,159.92
TXN01067,999,90.0,1,RETRY,899.1
TXN01068,2499,94.0,0,RETRY,2349.06
TXN01069,499,91.0,0,RETRY,454.09
TXN01070,1999,28.999999999999996,2,STOP,579.7099999999999
TXN01071,199,25.0,1,STOP,49.75
TXN01072,799,93.0,2,STOP,743.07
TXN01073,9999,87.0,1,RETRY,8699.13
TXN01074,2499,87.0,1,RETRY,2174.13
TXN01075,199,66.0,1,PAYMENT LINK,131.34
TXN01076,499,70.0,0,PAYMENT LINK,349.3
TXN01077,499,23.0,1,STOP,114.77
TXN01078,999,92.2,1,RETRY,921.078
TXN01079,1999,72.0,2,STOP,1439.28
TXN01080,299,85.0,3,STOP,254.15
TXN01081,9999,95.0,1,RETRY,9499.05
TXN01082,1999,20.0,1,STOP,399.8
TXN01083,1499,76.0,2,STOP,1139.24
TXN01084,799,30.0,1,STOP,239.7
TXN01085,499,31.0,2,STOP,154.69
TXN01086,4999,81.83333333333334,1,RETRY,4090.848333333334
TXN01087,299,87.5,3,STOP,261.625
TXN01088,499,13.0,0,STOP,64.87
TXN01089,4999,14.000000000000002,3,STOP,699.8600000000001
TXN01090,1499,96.0,0,RETRY,1439.04
TXN01091,999,47.0,1,PAYMENT LINK,469.53
TXN01092,199,92.0,0,RETRY,183.08
TXN01093,1999,75.0,3,STOP,1499.25
TXN01094,799,15.0,1,STOP,119.85
TXN01095,1999,57.333333333333336,0,PAYMENT LINK,1146.0933333333335
TXN01096,9999,77.0,1,RETRY,7699.23
TXN01097,4999,38.0,3,STOP,1899.62
TXN01098,1999,89.0,0,RETRY,1779.11
TXN01099,299,91.0,0,RETRY,272.09
TXN01100,199,78.0,2,STOP,155.22
TXN01101,299,27.500000000000004,3,STOP,82.22500000000002
TXN01102,9999,64.0,0,PAYMENT LINK,6399.36
TXN01103,4999,14.000000000000002,1,STOP,699.8600000000001
TXN01104,2499,70.33333333333333,2,STOP,1757.63
TXN01105,299,90.0,3,STOP,269.1
TXN01106,1999,98.0,0,RETRY,1959.02
TXN01107,299,79.0,0,RETRY,236.21
TXN01108,9999,78.0,2,STOP,7799.22
TXN01109,1499,85.0,0,RETRY,1274.15
TXN01110,4999,77.0,0,RETRY,3849.23
TXN01111,1499,96.0,3,STOP,1439.04
TXN01112,199,8.0,3,STOP,15.92
TXN01113,4999,25.0,0,STOP,1249.75
TXN01114,2499,24.0,0,STOP,599.76
TXN01115,4999,93.0,1,RETRY,4649.07
TXN01116,499,53.0,1,PAYMENT LINK,264.47
TXN01117,299,93.0,0,RETRY,278.07
TXN01118,799,56.00000000000001,0,PAYMENT LINK,447.44000000000005
TXN01119,9999,88.0,1,RETRY,8799.12
TXN01120,4999,87.0,1,RETRY,4349.13
TXN01121,999,22.0,1,STOP,219.78
TXN01122,4999,17.0,2,STOP,849.83
TXN01123,9999,73.0,2,STOP,7299.27
TXN01124,499,12.0,1,STOP,59.88
TXN01125,4999,96.0,2,STOP,4799.04
TXN01126,4999,85.0,3,STOP,4249.15
TXN01127,499,13.0,3,STOP,64.87
TXN01128,4999,89.0,3,STOP,4449.11
TXN01129,499,53.0,3,STOP,264.47
TXN01130,1499,8.0,0,STOP,119.92
TXN01131,299,97.0,3,STOP,290.03
TXN01132,9999,15.0,3,STOP,1499.85
TXN01133,4999,28.000000000000004,2,STOP,1399.7200000000003
TXN01134,9999,93.0,3,STOP,9299.07
TXN01135,199,79.0,2,STOP,157.21
TXN01136,199,65.0,0,PAYMENT LINK,129.35
TXN01137,1999,100.0,0,RETRY,1999.0
TXN01138,1999,7.000000000000001,2,STOP,139.93
