transaction_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_failures,retry_count,customer_type,payment_status,recovered
TXN00314,CUST0126,4999,Wallet,Bank Timeout,5,4,3,Regular,Recovered,Yes
TXN00315,CUST0759,9999,NetBanking,Card Declined,24,5,2,Loyal,Failed,No
TXN00316,CUST0837,1499,Wallet,Bank Timeout,0,5,1,New,Failed,No
TXN00317,CUST0507,199,Card,Authentication Failed,6,1,3,Regular,Recovered,Yes
TXN00318,CUST0647,499,Card,Card Declined,13,5,0,Regular,Recovered,Yes
TXN00319,CUST0922,1999,Wallet,Bank Timeout,28,2,3,Loyal,Recovered,Yes
TXN00320,CUST0201,1999,UPI,Authentication Failed,10,2,2,Regular,Recovered,Yes
TXN00321,CUST0551,1499,NetBanking,Bank Timeout,23,1,0,Loyal,Recovered,Yes
TXN00322,CUST0452,9999,NetBanking,Network Error,12,5,2,Regular,Failed,No
TXN00323,CUST0822,9999,UPI,Insufficient Balance,22,0,3,Loyal,Recovered,Yes
TXN00324,CUST0291,2499,Wallet,Network Error,3,4,1,New,Recovered,Yes
TXN00325,CUST0479,999,NetBanking,Card Declined,8,3,0,Regular,Recovered,Yes
TXN00326,CUST0331,9999,Card,Bank Timeout,26,2,1,Loyal,Recovered,Yes
TXN00327,CUST0626,1999,Wallet,Insufficient Balance,27,5,2,Loyal,Recovered,Yes
TXN00328,CUST0038,1999,NetBanking,Insufficient Balance,23,1,2,Loyal,Recovered,Yes
TXN00329,CUST0848,499,NetBanking,Card Declined,21,3,1,Loyal,Failed,No
TXN00330,CUST0707,199,Wallet,Authentication Failed,16,1,2,Loyal,Recovered,Yes
TXN00331,CUST0709,2499,UPI,Card Declined,16,0,0,Loyal,Recovered,Yes
TXN00332,CUST0253,499,Wallet,Network Error,28,3,0,Loyal,Recovered,Yes
TXN00333,CUST0875,9999,Card,Bank Timeout,14,3,0,Regular,Recovered,Yes
TXN00334,CUST0954,2499,NetBanking,Card Declined,21,3,0,Loyal,Failed,No
TXN00335,CUST0039,4999,Wallet,Insufficient Balance,2,3,0,New,Recovered,Yes
TXN00336,CUST0453,199,Wallet,Bank Timeout,10,5,3,Regular,Recovered,Yes
TXN00337,CUST0749,999,NetBanking,Card Declined,18,0,0,Loyal,Recovered,Yes
TXN00338,CUST0137,799,UPI,Insufficient Balance,9,3,3,Regular,Failed,No
TXN00339,CUST0201,499,Card,Bank Timeout,13,1,0,Regular,Recovered,Yes
TXN00340,CUST0009,2499,UPI,Network Error,1,2,1,New,Recovered,Yes
TXN00341,CUST0916,999,NetBanking,Bank Timeout,16,5,1,Loyal,Failed,No
TXN00342,CUST0169,4999,NetBanking,Insufficient Balance,8,4,0,Regular,Recovered,Yes
TXN00343,CUST0031,1999,Card,Authentication Failed,1,1,0,New,Recovered,Yes
TXN00344,CUST0833,2499,UPI,Insufficient Balance,8,0,2,Regular,Failed,No
TXN00345,CUST0851,9999,Card,Authentication Failed,20,1,2,Loyal,Recovered,Yes
TXN00346,CUST0551,799,NetBanking,Bank Timeout,9,0,2,Regular,Recovered,Yes
TXN00347,CUST0601,1499,Card,Authentication Failed,6,1,1,Regular,Recovered,Yes
TXN00348,CUST0984,1999,Wallet,Insufficient Balance,0,0,1,New,Recovered,Yes
TXN00349,CUST0923,1999,Wallet,Authentication Failed,16,2,2,Loyal,Recovered,Yes
TXN00350,CUST0583,2499,UPI,Network Error,16,3,3,Loyal,Failed,No
TXN00351,CUST0936,1499,Card,Insufficient Balance,14,2,0,Regular,Recovered,Yes
TXN00352,CUST0248,1499,Wallet,Network Error,16,4,2,Loyal,Recovered,Yes
TXN00353,CUST0657,1999,Wallet,Bank Timeout,29,2,1,Loyal,Failed,No
TXN00354,CUST0712,4999,Wallet,Network Error,27,4,0,Loyal,Failed,No
TXN00355,CUST0060,9999,NetBanking,Authentication Failed,13,5,3,Regular,Recovered,Yes
TXN00356,CUST0538,1999,Card,Card Declined,22,0,0,Loyal,Recovered,Yes
TXN00357,CUST0543,9999,NetBanking,Authentication Failed,20,4,0,Loyal,Recovered,Yes
TXN00358,CUST0455,9999,Card,Authentication Failed,25,1,3,Loyal,Failed,No
TXN00359,CUST0497,4999,Wallet,Bank Timeout,1,5,1,New,Failed,No
TXN00360,CUST0681,1999,UPI,Card Declined,26,4,0,Loyal,Failed,No
TXN00361,CUST0919,9999,UPI,Network Error,14,1,1,Regular,Recovered,Yes
TXN00362,CUST0261,999,UPI,Insufficient Balance,10,4,0,Regular,Recovered,Yes
TXN00363,CUST0255,2499,Wallet,Insufficient Balance,23,3,1,Loyal,Recovered,Yes
TXN00364,CUST0426,299,Wallet,Authentication Failed,16,0,3,Loyal,Failed,No
TXN00365,CUST0179,2499,NetBanking,Insufficient Balance,19,3,2,Loyal,Recovered,Yes
TXN00366,CUST0940,299,Card,Network Error,19,5,3,Loyal,Recovered,Yes
TXN00367,CUST0284,499,NetBanking,Network Error,26,5,0,Loyal,Recovered,Yes
TXN00368,CUST0020,999,Card,Network Error,4,1,0,New,Recovered,Yes
TXN00369,CUST0315,4999,NetBanking,Network Error,0,4,1,New,Recovered,Yes
TXN00370,CUST0164,1999,Wallet,Bank Timeout,29,2,1,Loyal,Recovered,Yes
TXN00371,CUST0576,999,UPI,Network Error,28,1,3,Loyal,Recovered,Yes
TXN00372,CUST0953,1499,UPI,Authentication Failed,1,4,0,New,Failed,No
TXN00373,CUST0655,799,Card,Authentication Failed,19,3,0,Loyal,Recovered,Yes
TXN00374,CUST0330,199,Card,Card Declined,16,5,3,Loyal,Failed,No
TXN00375,CUST0789,999,UPI,Bank Timeout,9,4,2,Regular,Failed,No
TXN00376,CUST0982,1999,Wallet,Card Declined,12,0,0,Regular,Recovered,Yes
TXN00377,CUST0164,2499,Wallet,Bank Timeout,23,3,2,Loyal,Recovered,Yes
TXN00378,CUST0798,199,UPI,Network Error,4,5,2,New,Failed,No
TXN00379,CUST0299,9999,Wallet,Bank Timeout,30,0,0,Loyal,Recovered,Yes
TXN00380,CUST0722,199,NetBanking,Card Declined,27,4,1,Loyal,Recovered,Yes
TXN00381,CUST0858,4999,NetBanking,Authentication Failed,3,4,2,New,Recovered,Yes
TXN00382,CUST0314,499,NetBanking,Insufficient Balance,26,0,1,Loyal,Recovered,Yes
TXN00383,CUST0498,799,NetBanking,Network Error,29,0,1,Loyal,Failed,No
TXN00384,CUST0867,999,NetBanking,Bank Timeout,0,4,3,New,Recovered,Yes
TXN00385,CUST0895,1499,UPI,Network Error,3,0,2,New,Recovered,Yes
TXN00386,CUST0547,999,NetBanking,Card Declined,24,4,0,Loyal,Recovered,Yes
TXN00387,CUST0336,999,NetBanking,Bank Timeout,5,4,1,Regular,Recovered,Yes
TXN00388,CUST0162,9999,NetBanking,Card Declined,22,3,0,Loyal,Recovered,Yes
TXN00389,CUST0496,299,Card,Insufficient Balance,12,2,2,Regular,Recovered,Yes
TXN00390,CUST0039,2499,Card,Network Error,12,0,3,Regular,Recovered,Yes
TXN00391,CUST0774,1499,Card,Network Error,3,2,0,New,Failed,No
TXN00392,CUST0843,999,Wallet,Bank Timeout,5,5,3,Regular,Failed,No
TXN00393,CUST0174,9999,UPI,Card Declined,19,2,0,Loyal,Recovered,Yes
TXN00394,CUST0218,2499,Wallet,Bank Timeout,10,1,3,Regular,Recovered,Yes
TXN00395,CUST0414,999,Card,Network Error,17,0,0,Loyal,Recovered,Yes
TXN00396,CUST0309,199,NetBanking,Bank Timeout,9,3,1,Regular,Failed,No
TXN00397,CUST0894,199,UPI,Network Error,9,4,0,Regular,Recovered,Yes
TXN00398,CUST0444,799,Wallet,Authentication Failed,7,5,1,Regular,Failed,No
TXN00399,CUST0146,1499,UPI,Card Declined,13,5,2,Regular,Failed,No
TXN00400,CUST0916,9999,UPI,Authentication Failed,9,1,0,Regular,Recovered,Yes
TXN00401,CUST0510,4999,Wallet,Insufficient Balance,1,0,2,New,Failed,No
TXN00402,CUST0209,4999,Wallet,Bank Timeout,7,2,0,Regular,Recovered,Yes
TXN00403,CUST0553,9999,Card,Bank Timeout,8,4,3,Regular,Failed,No
TXN00404,CUST0942,1999,Wallet,Insufficient Balance,23,1,2,Loyal,Recovered,Yes
TXN00405,CUST0903,9999,Card,Bank Timeout,6,0,3,Regular,Recovered,Yes
TXN00406,CUST0024,499,Card,Authentication Failed,9,1,2,Regular,Failed,No
TXN00407,CUST0551,799,Wallet,Card Declined,17,5,2,Loyal,Failed,No
TXN00408,CUST0827,9999,Card,Card Declined,9,2,1,Regular,Recovered,Yes
TXN00409,CUST0908,4999,Wallet,Card Declined,9,4,2,Regular,Failed,No
TXN00410,CUST0482,1999,NetBanking,Authentication Failed,26,4,2,Loyal,Failed,No
TXN00411,CUST0029,299,NetBanking,Card Declined,30,0,0,Loyal,Failed,No
TXN00412,CUST0540,2499,NetBanking,Insufficient Balance,30,2,1,Loyal,Recovered,Yes
TXN00413,CUST0269,799,Wallet,Card Declined,26,2,3,Loyal,Recovered,Yes
TXN00414,CUST0580,299,UPI,Bank Timeout,13,1,3,Regular,Recovered,Yes
TXN00415,CUST0057,1499,NetBanking,Authentication Failed,23,3,1,Loyal,Recovered,Yes
TXN00416,CUST0052,499,Card,Card Declined,24,3,2,Loyal,Failed,No
TXN00417,CUST0558,1499,Card,Network Error,15,0,0,Loyal,Recovered,Yes
TXN00418,CUST0872,1999,NetBanking,Insufficient Balance,15,3,0,Loyal,Failed,No
TXN00419,CUST0531,799,Card,Network Error,19,2,2,Loyal,Recovered,Yes
TXN00420,CUST0136,799,Wallet,Bank Timeout,18,5,1,Loyal,Recovered,Yes
TXN00421,CUST0753,1999,UPI,Bank Timeout,9,2,0,Regular,Recovered,Yes
TXN00422,CUST0459,2499,Card,Network Error,7,0,3,Regular,Recovered,Yes
TXN00423,CUST0872,199,NetBanking,Bank Timeout,11,2,0,Regular,Recovered,Yes
TXN00424,CUST0543,4999,Wallet,Insufficient Balance,15,5,1,Loyal,Recovered,Yes
TXN00425,CUST0679,1999,Card,Network Error,23,4,0,Loyal,Recovered,Yes
TXN00426,CUST0879,499,Card,Network Error,10,0,2,Regular,Recovered,Yes
TXN00427,CUST0545,1999,Wallet,Authentication Failed,2,2,1,New,Recovered,Yes
TXN00428,CUST0846,999,Wallet,Authentication Failed,4,2,2,New,Recovered,Yes
TXN00429,CUST0535,2499,Card,Bank Timeout,11,2,1,Regular,Recovered,Yes
TXN00430,CUST0633,4999,Card,Insufficient Balance,15,4,0,Loyal,Failed,No
TXN00431,CUST0882,2499,NetBanking,Card Declined,26,4,3,Loyal,Failed,No
TXN00432,CUST0197,4999,Card,Bank Timeout,11,2,1,Regular,Recovered,Yes
TXN00433,CUST0389,9999,Card,Card Declined,17,3,2,Loyal,Recovered,Yes
TXN00434,CUST0738,299,UPI,Insufficient Balance,0,3,0,New,Recovered,Yes
TXN00435,CUST0659,999,UPI,Network Error,26,2,1,Loyal,Recovered,Yes
TXN00436,CUST0641,799,UPI,Authentication Failed,11,5,2,Regular,Recovered,Yes
TXN00437,CUST0640,999,UPI,Card Declined,20,2,3,Loyal,Failed,No
TXN00438,CUST0049,799,NetBanking,Card Declined,5,3,1,Regular,Failed,No
TXN00439,CUST0640,1999,Card,Bank Timeout,18,1,1,Loyal,Recovered,Yes
TXN00440,CUST0488,1499,UPI,Insufficient Balance,16,3,1,Loyal,Recovered,Yes
TXN00441,CUST0670,499,Card,Card Declined,6,5,2,Regular,Failed,No
TXN00442,CUST0188,499,NetBanking,Network Error,9,5,2,Regular,Recovered,Yes
TXN00443,CUST0955,2499,Wallet,Network Error,28,0,0,Loyal,Recovered,Yes
TXN00444,CUST0159,499,Wallet,Bank Timeout,11,5,1,Regular,Recovered,Yes
TXN00445,CUST0377,4999,UPI,Network Error,30,2,0,Loyal,Failed,No
TXN00446,CUST0707,4999,Wallet,Card Declined,12,3,2,Regular,Recovered,Yes
TXN00447,CUST0679,1999,Card,Bank Timeout,2,5,0,New,Failed,No
TXN00448,CUST0458,299,UPI,Authentication Failed,16,5,0,Loyal,Recovered,Yes
TXN00449,CUST0847,499,Card,Bank Timeout,26,2,2,Loyal,Recovered,Yes
TXN00450,CUST0134,499,UPI,Network Error,20,4,2,Loyal,Failed,No
TXN00451,CUST0513,299,UPI,Network Error,17,4,1,Loyal,Failed,No
TXN00452,CUST0260,499,NetBanking,Card Declined,30,0,1,Loyal,Recovered,Yes
TXN00453,CUST0649,999,NetBanking,Network Error,6,1,0,Regular,Failed,No
TXN00454,CUST0214,199,Wallet,Bank Timeout,12,2,0,Regular,Recovered,Yes
TXN00455,CUST0474,1999,UPI,Card Declined,0,1,0,New,Recovered,Yes
TXN00456,CUST0682,4999,UPI,Card Declined,26,4,0,Loyal,Recovered,Yes
TXN00457,CUST0447,999,NetBanking,Card Declined,26,5,1,Loyal,Failed,No
TXN00458,CUST0663,999,Card,Network Error,11,3,2,Regular,Failed,No
TXN00459,CUST0948,199,UPI,Network Error,17,2,0,Loyal,Recovered,Yes
TXN00460,CUST0413,299,NetBanking,Card Declined,2,5,1,New,Failed,No
TXN00461,CUST0090,1999,Wallet,Network Error,23,2,0,Loyal,Recovered,Yes
TXN00462,CUST0589,9999,Wallet,Authentication Failed,17,3,2,Loyal,Recovered,Yes
TXN00463,CUST0578,499,NetBanking,Authentication Failed,30,2,0,Loyal,Recovered,Yes
TXN00464,CUST0691,4999,Card,Insufficient Balance,16,3,0,Loyal,Failed,No
TXN00465,CUST0653,799,UPI,Card Declined,4,2,3,New,Failed,No
TXN00466,CUST0098,999,UPI,Authentication Failed,14,0,2,Regular,Recovered,Yes
TXN00467,CUST0844,2499,NetBanking,Network Error,27,2,3,Loyal,Recovered,Yes
TXN00468,CUST0023,1499,NetBanking,Insufficient Balance,12,2,3,Regular,Failed,No
TXN00469,CUST0174,2499,Wallet,Authentication Failed,26,1,3,Loyal,Recovered,Yes
TXN00470,CUST0352,299,Wallet,Card Declined,28,2,0,Loyal,Recovered,Yes
TXN00471,CUST0661,4999,Wallet,Bank Timeout,20,1,0,Loyal,Recovered,Yes
TXN00472,CUST0215,9999,Wallet,Authentication Failed,21,1,1,Loyal,Recovered,Yes
TXN00473,CUST0202,4999,UPI,Insufficient Balance,28,2,2,Loyal,Recovered,Yes
TXN00474,CUST0650,1999,Wallet,Bank Timeout,15,2,0,Loyal,Failed,No
TXN00475,CUST0804,1499,Card,Network Error,8,3,2,Regular,Failed,No
TXN00476,CUST0609,4999,UPI,Authentication Failed,28,2,3,Loyal,Failed,No
TXN00477,CUST0166,1999,Card,Authentication Failed,13,2,1,Regular,Recovered,Yes
TXN00478,CUST0013,299,NetBanking,Card Declined,20,5,3,Loyal,Recovered,Yes
TXN00479,CUST0907,499,Card,Bank Timeout,4,2,0,New,Recovered,Yes
TXN00480,CUST0178,1999,Wallet,Card Declined,11,2,1,Regular,Recovered,Yes
TXN00481,CUST0628,1999,Wallet,Bank Timeout,5,2,3,Regular,Recovered,Yes
TXN00482,CUST0942,2499,Card,Insufficient Balance,17,3,3,Loyal,Recovered,Yes
TXN00483,CUST0153,299,Wallet,Network Error,9,2,1,Regular,Failed,No
TXN00484,CUST0943,799,UPI,Insufficient Balance,22,2,3,Loyal,Failed,No
TXN00485,CUST0417,1999,Card,Card Declined,6,0,1,Regular,Recovered,Yes
TXN00486,CUST0187,9999,UPI,Card Declined,9,4,1,Regular,Recovered,Yes
TXN00487,CUST0512,499,Wallet,Card Declined,16,0,3,Loyal,Recovered,Yes
TXN00488,CUST0381,4999,NetBanking,Bank Timeout,15,0,3,Loyal,Recovered,Yes
TXN00489,CUST0926,499,Wallet,Network Error,24,1,3,Loyal,Failed,No
TXN00490,CUST0018,9999,Card,Network Error,5,4,1,Regular,Failed,No
TXN00491,CUST0149,799,Wallet,Authentication Failed,19,3,2,Loyal,Recovered,Yes
TXN00492,CUST0423,299,Wallet,Insufficient Balance,22,5,2,Loyal,Recovered,Yes
TXN00493,CUST0009,799,Card,Network Error,25,3,0,Loyal,Recovered,Yes
TXN00494,CUST0572,299,UPI,Network Error,2,0,2,New,Recovered,Yes
TXN00495,CUST0418,299,Wallet,Authentication Failed,24,0,2,Loyal,Failed,No
TXN00496,CUST0058,299,Wallet,Authentication Failed,24,3,0,Loyal,Recovered,Yes
TXN00497,CUST0935,1999,UPI,Insufficient Balance,18,5,3,Loyal,Failed,No
TXN00498,CUST0556,999,Wallet,Insufficient Balance,16,3,1,Loyal,Recovered,Yes
TXN00499,CUST0582,199,Card,Card Declined,18,5,1,Loyal,Failed,No
TXN00500,CUST0902,1999,Card,Network Error,1,5,2,New,Recovered,Yes
TXN00501,CUST0971,1999,UPI,Card Declined,9,1,3,Regular,Failed,No
TXN00502,CUST0826,499,UPI,Card Declined,23,2,1,Loyal,Failed,No
TXN00503,CUST0369,299,UPI,Network Error,28,5,1,Loyal,Failed,No
TXN00504,CUST0030,999,UPI,Network Error,14,4,3,Regular,Recovered,Yes
TXN00505,CUST0817,1499,UPI,Bank Timeout,25,3,3,Loyal,Recovered,Yes
TXN00506,CUST0471,1499,NetBanking,Network Error,26,4,3,Loyal,Recovered,Yes
TXN00507,CUST0685,4999,NetBanking,Card Declined,29,5,3,Loyal,Failed,No
TXN00508,CUST0304,4999,Wallet,Insufficient Balance,26,0,0,Loyal,Recovered,Yes
TXN00509,CUST0723,2499,Wallet,Bank Timeout,24,1,3,Loyal,Recovered,Yes
TXN00510,CUST0419,9999,Wallet,Network Error,27,2,0,Loyal,Recovered,Yes
TXN00511,CUST0995,199,Card,Bank Timeout,1,5,2,New,Failed,No
TXN00512,CUST0247,299,Card,Card Declined,15,4,1,Loyal,Failed,No
TXN00513,CUST0953,799,NetBanking,Insufficient Balance,20,4,0,Loyal,Recovered,Yes
TXN00514,CUST0906,2499,NetBanking,Authentication Failed,0,3,2,New,Failed,No
TXN00515,CUST0866,199,UPI,Insufficient Balance,10,3,2,Regular,Failed,No
TXN00516,CUST0446,999,UPI,Insufficient Balance,24,4,1,Loyal,Recovered,Yes
TXN00517,CUST0276,2499,Wallet,Authentication Failed,7,0,3,Regular,Recovered,Yes
TXN00518,CUST0462,299,Wallet,Authentication Failed,6,3,1,Regular,Recovered,Yes
TXN00519,CUST0321,1499,NetBanking,Network Error,1,2,2,New,Failed,No
TXN00520,CUST0932,1999,Card,Network Error,3,4,2,New,Failed,No
TXN00521,CUST0035,1999,UPI,Network Error,19,2,0,Loyal,Failed,No
TXN00522,CUST0488,799,UPI,Network Error,18,3,0,Loyal,Failed,No
TXN00523,CUST0969,499,Card,Authentication Failed,2,2,1,New,Recovered,Yes
TXN00524,CUST0865,999,NetBanking,Network Error,2,1,1,New,Recovered,Yes
TXN00525,CUST0201,1499,NetBanking,Authentication Failed,22,5,3,Loyal,Recovered,Yes
TXN00526,CUST0725,499,Card,Authentication Failed,27,0,1,Loyal,Recovered,Yes
TXN00527,CUST0986,2499,Wallet,Network Error,17,3,2,Loyal,Recovered,Yes
TXN00528,CUST0867,799,UPI,Network Error,15,5,0,Loyal,Recovered,Yes
TXN00529,CUST0960,299,UPI,Bank Timeout,26,1,3,Loyal,Recovered,Yes
TXN00530,CUST0601,199,Card,Network Error,26,4,1,Loyal,Recovered,Yes
TXN00531,CUST0916,2499,Wallet,Bank Timeout,2,3,3,New,Recovered,Yes
TXN00532,CUST0102,9999,Wallet,Bank Timeout,14,5,0,Regular,Recovered,Yes
TXN00533,CUST0492,499,NetBanking,Bank Timeout,19,4,3,Loyal,Failed,No
TXN00534,CUST0600,199,Card,Authentication Failed,19,1,1,Loyal,Failed,No
TXN00535,CUST0249,799,Card,Card Declined,3,3,2,New,Failed,No
TXN00536,CUST0742,799,Card,Bank Timeout,28,3,1,Loyal,Recovered,Yes
TXN00537,CUST0919,499,Wallet,Card Declined,8,0,3,Regular,Failed,No
TXN00538,CUST0199,499,NetBanking,Network Error,26,3,3,Loyal,Recovered,Yes
TXN00539,CUST0606,4999,Card,Card Declined,16,3,1,Loyal,Failed,No
TXN00540,CUST0865,2499,Wallet,Network Error,24,1,3,Loyal,Failed,No
TXN00541,CUST0318,4999,NetBanking,Insufficient Balance,13,0,0,Regular,Recovered,Yes
TXN00542,CUST0378,1499,Card,Network Error,25,0,0,Loyal,Recovered,Yes
TXN00543,CUST0442,1999,Wallet,Card Declined,2,4,2,New,Failed,No
TXN00544,CUST0531,1999,NetBanking,Insufficient Balance,19,1,0,Loyal,Recovered,Yes
TXN00545,CUST0632,2499,Card,Authentication Failed,5,2,2,Regular,Failed,No
TXN00546,CUST0216,799,UPI,Network Error,9,1,0,Regular,Recovered,Yes
TXN00547,CUST0025,799,Wallet,Network Error,25,4,1,Loyal,Failed,No
TXN00548,CUST0056,1999,Card,Bank Timeout,24,5,3,Loyal,Failed,No
TXN00549,CUST0922,2499,Wallet,Card Declined,6,3,1,Regular,Recovered,Yes
TXN00550,CUST0211,1499,UPI,Bank Timeout,29,3,3,Loyal,Failed,No
TXN00551,CUST0438,199,Wallet,Card Declined,7,3,0,Regular,Recovered,Yes
TXN00552,CUST0230,1499,Wallet,Authentication Failed,9,0,1,Regular,Recovered,Yes
TXN00553,CUST0570,299,NetBanking,Authentication Failed,0,1,2,New,Failed,No
TXN00554,CUST0630,2499,Card,Card Declined,13,1,0,Regular,Recovered,Yes
TXN00555,CUST0020,499,Wallet,Bank Timeout,10,1,2,Regular,Recovered,Yes
TXN00556,CUST0927,999,UPI,Network Error,27,1,3,Loyal,Recovered,Yes
TXN00557,CUST0823,1999,UPI,Bank Timeout,4,0,0,New,Recovered,Yes
TXN00558,CUST0771,499,Card,Insufficient Balance,19,0,0,Loyal,Failed,No
TXN00559,CUST0079,4999,Card,Network Error,20,2,1,Loyal,Recovered,Yes
TXN00560,CUST0690,999,NetBanking,Authentication Failed,15,1,0,Loyal,Recovered,Yes
TXN00561,CUST0946,1999,Wallet,Authentication Failed,14,0,3,Regular,Recovered,Yes
TXN00562,CUST0257,1999,Wallet,Authentication Failed,4,1,2,New,Failed,No
TXN00563,CUST0722,999,UPI,Card Declined,23,3,0,Loyal,Failed,No
TXN00564,CUST0830,299,Wallet,Bank Timeout,27,1,2,Loyal,Failed,No
TXN00565,CUST0061,499,Card,Network Error,5,2,0,Regular,Failed,No
TXN00566,CUST0259,1999,NetBanking,Network Error,26,4,3,Loyal,Recovered,Yes
TXN00567,CUST0736,1499,NetBanking,Network Error,1,5,2,New,Recovered,Yes
TXN00568,CUST0880,2499,UPI,Network Error,29,5,0,Loyal,Failed,No
TXN00569,CUST0264,2499,UPI,Authentication Failed,18,0,3,Loyal,Recovered,Yes
TXN00570,CUST0522,2499,Wallet,Insufficient Balance,17,3,3,Loyal,Failed,No
TXN00571,CUST0404,299,UPI,Card Declined,30,1,3,Loyal,Recovered,Yes
TXN00572,CUST0002,199,Card,Card Declined,3,1,0,New,Recovered,Yes
TXN00573,CUST0898,499,Wallet,Insufficient Balance,0,3,1,New,Failed,No
TXN00574,CUST0855,4999,NetBanking,Authentication Failed,0,5,2,New,Failed,No
TXN00575,CUST0306,2499,Wallet,Insufficient Balance,9,1,0,Regular,Recovered,Yes
TXN00576,CUST0319,799,UPI,Network Error,15,4,1,Loyal,Failed,No
TXN00577,CUST0940,999,NetBanking,Bank Timeout,1,5,2,New,Recovered,Yes
TXN00578,CUST0221,1499,NetBanking,Network Error,26,2,1,Loyal,Recovered,Yes
TXN00579,CUST0165,999,NetBanking,Bank Timeout,0,4,2,New,Failed,No
TXN00580,CUST0814,299,UPI,Authentication Failed,22,1,3,Loyal,Recovered,Yes
TXN00581,CUST0134,999,Wallet,Card Declined,7,2,3,Regular,Failed,No
TXN00582,CUST0156,999,NetBanking,Network Error,27,5,3,Loyal,Recovered,Yes
TXN00583,CUST0852,299,Card,Network Error,9,1,2,Regular,Recovered,Yes
TXN00584,CUST0079,999,NetBanking,Authentication Failed,2,2,3,New,Recovered,Yes
TXN00585,CUST0186,199,Wallet,Bank Timeout,10,2,3,Regular,Recovered,Yes
TXN00586,CUST0734,2499,Wallet,Card Declined,10,3,2,Regular,Recovered,Yes
TXN00587,CUST0792,1999,Card,Bank Timeout,20,2,1,Loyal,Recovered,Yes
TXN00588,CUST0763,199,UPI,Bank Timeout,21,3,2,Loyal,Recovered,Yes
TXN00589,CUST0591,799,UPI,Authentication Failed,28,0,1,Loyal,Recovered,Yes
TXN00590,CUST0074,199,Card,Insufficient Balance,25,2,0,Loyal,Failed,No
TXN00591,CUST0845,1999,UPI,Insufficient Balance,15,5,3,Loyal,Recovered,Yes
TXN00592,CUST0797,1499,Card,Card Declined,27,2,0,Loyal,Failed,No
TXN00593,CUST0671,1999,UPI,Bank Timeout,14,2,0,Regular,Failed,No
TXN00594,CUST0668,4999,Wallet,Bank Timeout,22,5,2,Loyal,Recovered,Yes
TXN00595,CUST0371,199,NetBanking,Card Declined,11,2,0,Regular,Recovered,Yes
TXN00596,CUST0277,799,Card,Network Error,24,0,1,Loyal,Failed,No
TXN00597,CUST0161,1499,UPI,Card Declined,6,0,1,Regular,Failed,No
TXN00598,CUST0068,999,UPI,Authentication Failed,20,4,2,Loyal,Recovered,Yes
TXN00599,CUST0165,799,Card,Network Error,13,1,1,Regular,Recovered,Yes
TXN00600,CUST0029,799,UPI,Insufficient Balance,20,5,1,Loyal,Failed,No
TXN00601,CUST0684,999,Wallet,Authentication Failed,26,3,0,Loyal,Recovered,Yes
TXN00602,CUST0530,1499,Card,Authentication Failed,3,4,1,New,Failed,No
TXN00603,CUST0691,1499,Card,Insufficient Balance,23,1,3,Loyal,Failed,No
TXN00604,CUST0735,9999,NetBanking,Authentication Failed,18,3,1,Loyal,Recovered,Yes
TXN00605,CUST0643,199,Card,Insufficient Balance,11,2,2,Regular,Failed,No
TXN00606,CUST0626,799,Wallet,Network Error,10,5,2,Regular,Failed,No
TXN00607,CUST0468,1499,NetBanking,Card Declined,27,3,1,Loyal,Failed,No
TXN00608,CUST0372,799,Wallet,Insufficient Balance,11,3,0,Regular,Failed,No
TXN00609,CUST0141,1999,Card,Network Error,28,5,1,Loyal,Recovered,Yes
TXN00610,CUST0466,9999,NetBanking,Insufficient Balance,21,3,3,Loyal,Failed,No
TXN00611,CUST0807,199,UPI,Network Error,25,4,3,Loyal,Failed,No
TXN00612,CUST0867,199,NetBanking,Network Error,18,5,3,Loyal,Recovered,Yes
TXN00613,CUST0204,9999,Wallet,Insufficient Balance,13,4,0,Regular,Failed,No
TXN00614,CUST0345,4999,Wallet,Card Declined,2,4,3,New,Recovered,Yes
TXN00615,CUST0117,1999,Card,Network Error,28,5,3,Loyal,Failed,No
TXN00616,CUST0981,1999,Wallet,Card Declined,17,3,3,Loyal,Recovered,Yes
TXN00617,CUST0316,1499,Wallet,Bank Timeout,9,1,1,Regular,Recovered,Yes
TXN00618,CUST0401,2499,NetBanking,Card Declined,6,3,2,Regular,Failed,No
TXN00619,CUST0047,199,UPI,Insufficient Balance,3,1,0,New,Recovered,Yes
TXN00620,CUST0815,499,NetBanking,Network Error,17,2,1,Loyal,Failed,No
